아파트명,면적,층수,구,동,년수,거래_날짜,가격,브랜드
신동아,49.96,6,강남구,수서동,32,20240626,13.5,기타
한신엠비씨,58.46,4,강남구,도곡동,36,20240626,16.2,기타
대림아크로빌,177.255,18,강남구,도곡동,25,20240626,30.5,기타
올림픽훼밀리타운,84.751,15,송파구,문정동,36,20240626,17.9,기타
개포주공6단지,73.02,10,강남구,개포동,41,20240626,24.2,기타
벽산블루밍,101.95,20,관악구,봉천동,19,20240626,9.3,기타
사당우성3,118.25,5,동작구,사당동,31,20240626,11.5,기타
관악드림(동아),60,16,관악구,봉천동,21,20240626,7.9,기타
방배아이파크,84.66,8,서초구,방배동,18,20240626,19.2,기타
프라자,133.76,5,송파구,가락동,39,20240626,15.15,기타
현대,59.94,22,구로구,개봉동,23,20240626,7.1,기타
신동아아파트(1차),132.1,6,서초구,서초동,46,20240626,27.45,기타
래미안서초에스티지,101.55,15,서초구,서초동,8,20240626,29.5,래미안
한보미도맨션2,115.05,12,강남구,대치동,39,20240626,34.925,기타
한보미도맨션1,161.36,9,강남구,대치동,41,20240626,44.8,기타
도곡렉슬,59.977,7,강남구,도곡동,18,20240626,19.65,기타
상도현대,59.72,13,동작구,상도동,21,20240626,6.3,기타
금강KCC,84.95,12,동작구,동작동,21,20240626,10.8,기타
성원대치2단지일반분양(11개동),33.18,6,강남구,개포동,32,20240626,9.4,기타
e편한세상영등포아델포레,59.968,12,영등포구,대림동,4,20240626,10,기타
이수힐스테이트,108.335,6,동작구,동작동,11,20240626,18.2,힐스테이트
대치아이파크,84.95,22,강남구,대치동,16,20240626,30,기타
삼환,84.974,9,송파구,가락동,40,20240626,12.8,기타
힐스테이트상도센트럴파크,84.783,10,동작구,상도동,12,20240626,13.5,힐스테이트
가락(1차)쌍용아파트,59.92,10,송파구,가락동,27,20240626,11.3,기타
개포자이,134.3,19,강남구,개포동,20,20240626,27.3,자이
가락금호아파트,85,14,송파구,가락동,27,20240626,13.55,기타
역삼래미안,59.4,11,강남구,역삼동,19,20240626,21.3,래미안
역삼래미안,59.53,11,강남구,역삼동,19,20240626,19.1,래미안
헬리오시티,84.99,14,송파구,가락동,6,20240626,21.75,기타
헬리오시티,84.99,14,송파구,가락동,6,20240626,21.75,기타
헬리오시티,84.99,13,송파구,가락동,6,20240626,21.8,기타
래미안파크팰리스,84.885,19,송파구,가락동,17,20240626,16,래미안
래미안파크팰리스,114.756,2,송파구,가락동,17,20240626,16.4,래미안
래미안상도3차,114.97,15,동작구,상도동,20,20240626,14.6,래미안
"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,1,강남구,대치동,40,20240626,27.7,기타
"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,2,강남구,대치동,40,20240626,27.7,기타
가락쌍용(2차),59.88,22,송파구,가락동,25,20240626,10,기타
반포래미안아이파크,99.92,10,서초구,반포동,6,20240626,37,래미안
래미안퍼스티지,59.96,27,서초구,반포동,15,20240626,29,래미안
e편한세상상도노빌리티,84.97,3,동작구,상도동,6,20240626,15,기타
아크로리버파크,84.99,20,서초구,반포동,8,20240626,44.5,기타
대림1,59.9,2,구로구,신도림동,25,20240626,8.3,기타
대림e-편한세상5,84.789,8,구로구,신도림동,21,20240626,11.7,기타
반포센트럴자이,114.96,13,서초구,잠원동,4,20240626,45,자이
신동아리버파크,59.67,5,동작구,노량진동,23,20240626,8.8,기타
대림e-편한세상7,84.928,4,구로구,신도림동,20,20240626,12,기타
대림e-편한세상7,84.928,14,구로구,신도림동,20,20240626,12.3,기타
동아3,84.99,18,구로구,신도림동,24,20240626,12.4,기타
신반포2,150.58,10,서초구,잠원동,46,20240626,49.8,기타
이펜하우스5단지,114.73,7,양천구,신정동,13,20240626,8.95,기타
신반포7,107.29,10,서초구,잠원동,44,20240626,31,기타
목동신시가지12,71.64,11,양천구,신정동,36,20240626,14.2,기타
현대힐스테이트2단지,84.236,10,강남구,삼성동,16,20240626,26.5,힐스테이트
아크로리버뷰신반포,78.5,18,서초구,잠원동,6,20240626,39.5,기타
주공아파트5단지,76.5,12,송파구,잠실동,46,20240626,26.47,기타
롯데캐슬프레미어,122.485,11,강남구,삼성동,17,20240626,30.7,롯데캐슬
올림픽포레다움아파트,31.93,5,송파구,방이동,1,20240626,4.5,기타
목동신시가지14,71.37,14,양천구,신정동,37,20240626,14.2,기타
목동신시가지14,83.89,19,양천구,신정동,37,20240626,16.3,기타
목동센트럴아이파크위브3단지,59.88,3,양천구,신월동,4,20240626,8.8,기타
잠실더샵스타파크,173.17,20,송파구,신천동,16,20240626,21,기타
내이처해밀,15.076,3,영등포구,영등포동1가,12,20240626,1.2,기타
목동신시가지10,70.2,10,양천구,신정동,37,20240626,14.1,기타
올림픽선수기자촌3단지,131.76,4,송파구,방이동,36,20240626,27.45,기타
문래공원한신,58.96,15,영등포구,문래동3가,36,20240626,8,기타
강변,66.29,2,서초구,잠원동,37,20240626,17.3,기타
은하,121.52,1,영등포구,여의도동,50,20240626,21.5,기타
롯데캐슬,84.984,1,양천구,신월동,10,20240626,8.5,롯데캐슬
롯데캐슬갤럭시(50-1),148.86,14,서초구,잠원동,20,20240626,33,롯데캐슬
청담대림이-편한세상,81.84,1,강남구,청담동,22,20240626,15,기타
파크리오,35.24,11,송파구,신천동,16,20240626,9.3,기타
파크리오,59.86,1,송파구,신천동,16,20240626,17.3,기타
파크리오,84.79,6,송파구,신천동,16,20240626,20.5,기타
파크리오,84.79,7,송파구,신천동,16,20240626,22.3,기타
파크리오,84.79,18,송파구,신천동,16,20240626,22.9,기타
파크리오,84.9,31,송파구,신천동,16,20240626,21.5,기타
파크리오,84.9,26,송파구,신천동,16,20240626,22.5,기타
시범,79.24,5,영등포구,여의도동,53,20240626,19.7,기타
유원문래,84.98,8,영등포구,문래동6가,33,20240626,7.13,기타
제일,128.93,7,용산구,이촌동,48,20240626,14.6,기타
현대아파트,84.78,11,강남구,청담동,36,20240626,16.9,기타
한가람,114.96,5,용산구,이촌동,26,20240626,24.5,기타
두산위브트레지움,89.09,2,용산구,이촌동,48,20240626,14.5,기타
청학,34.15,5,양천구,목동,22,20240626,4,기타
청학,34.15,5,양천구,목동,22,20240626,4,기타
현대한강,84.88,18,용산구,이촌동,27,20240626,20,기타
당산2가현대홈타운,82.77,5,영등포구,당산동2가,30,20240626,10.44,기타
경남아너스빌,84.93,8,영등포구,영등포동7가,26,20240626,10.5,기타
잠실올림픽공원아이파크,84.99,25,송파구,풍납동,5,20240626,18.45,기타
북한강(성원),59.55,9,용산구,이촌동,23,20240626,16.6,기타
센트럴파크,114.501,32,용산구,한강로3가,4,20240626,37.9,기타
센트럴파크,114.501,32,용산구,한강로3가,4,20240626,37.9,기타
경남아너스빌,84.86,5,광진구,자양동,27,20240626,10.3,기타
성재,62.41,9,강서구,화곡동,22,20240626,3,기타
광진하우스토리한강,143.36,2,광진구,자양동,16,20240626,16.6,기타
현대리버빌1지구,84.95,11,송파구,풍납동,25,20240626,11.7,기타
성안마을청구,59.93,12,강동구,성내동,22,20240626,8.285,기타
성안마을청구,59.93,12,강동구,성내동,22,20240626,8.285,기타
당산삼성래미안4차,115.78,20,영등포구,당산동5가,21,20240626,18.35,래미안
우성1,51.57,7,광진구,자양동,36,20240626,8.59,기타
우성1,59.91,3,광진구,자양동,36,20240626,9.5,기타
태천해오름주상복합,47.05,7,광진구,자양동,19,20240626,4.8,기타
우성,141.515,8,마포구,도화동,33,20240626,15.7,기타
용산큐브,13.01,20,용산구,문배동,11,20240626,1.95,기타
현대프라임,59.82,28,광진구,구의동,27,20240626,11.5,기타
목동신시가지2,95.22,3,양천구,목동,38,20240626,21.7,기타
트리마제,35.444,9,성동구,성수동1가,7,20240626,17.2,기타
도화동현대,68.22,10,마포구,도화동,28,20240626,10.6,기타
용산롯데캐슬센터포레,59.952,11,용산구,효창동,5,20240626,15.2,롯데캐슬
씨티극동1,59.95,9,송파구,풍납동,26,20240626,8.63,기타
효창파크푸르지오,59.41,10,용산구,효창동,14,20240626,13,푸르지오
다성이즈빌(349-1),16.88,9,강동구,길동,12,20240626,1.3,기타
목동청구한신아파트,84.77,7,양천구,목동,27,20240626,15.9,기타
현대8(803동),59.94,1,광진구,광장동,28,20240626,9.78,기타
래미안웰스트림,84.96,30,마포구,현석동,8,20240626,19.7,래미안
마포용강삼성래미안,84.2,18,마포구,용강동,21,20240626,16.1,래미안
아크로서울포레스트,159.603,15,성동구,성수동1가,4,20240626,90,기타
서울숲푸르지오,59.99,14,성동구,금호동4가,17,20240626,13.5,푸르지오
초록,59.34,12,강서구,화곡동,26,20240626,6.83,기타
초록,59.34,3,강서구,화곡동,26,20240626,6.9,기타
신공덕래미안2차,59.48,4,마포구,신공덕동,24,20240626,9.5,래미안
남산타운,84.88,2,중구,신당동,22,20240626,11.35,기타
고덕롯데캐슬베네루체,84.923,2,강동구,상일동,5,20240626,13.65,롯데캐슬
래미안공덕4차,59.9,11,마포구,공덕동,19,20240626,13.5,래미안
금호자이2차,59.966,13,성동구,금호동3가,12,20240626,11.8,자이
신촌숲아이파크,59.751,6,마포구,신수동,5,20240626,9.87,기타
신촌숲아이파크,59.751,21,마포구,신수동,5,20240626,15.3,기타
명일우성,84.93,11,강동구,명일동,38,20240626,12.6,기타
마곡수명산파크4단지,59.84,15,강서구,내발산동,16,20240626,8.21,기타
벽산,59.9,13,성동구,금호동1가,23,20240626,10,기타
래미안솔베뉴,59.11,21,강동구,명일동,5,20240626,12.2,래미안
프라이어팰리스,59.983,20,강동구,암사동,17,20240626,10.9,기타
약수하이츠,84.88,14,중구,신당동,25,20240626,12.5,기타
동아,84.95,17,강서구,염창동,26,20240626,9.5,기타
서울숲리버뷰자이,84.9,33,성동구,행당동,6,20240626,21,자이
서울숲리버뷰자이,128.52,20,성동구,행당동,6,20240626,28.3,자이
삼성한사랑1,59.73,1,강서구,등촌동,27,20240626,5.75,기타
고덕아르테온,84.95,20,강동구,상일동,4,20240626,12,기타
고덕아르테온,84.97,14,강동구,상일동,4,20240626,17,기타
마포래미안푸르지오2단지,84.388,4,마포구,아현동,10,20240626,18.5,래미안
LIG서울역리가,84.986,7,중구,만리동1가,12,20240626,13.2,기타
롯데캐슬퍼스트,112.11,10,강동구,암사동,16,20240626,15.7,롯데캐슬
행당두산위브,84.99,13,성동구,행당동,15,20240626,14,기타
고덕그라시움,59.785,17,강동구,고덕동,5,20240626,14.45,기타
행당브라운스톤,114.76,3,성동구,행당동,19,20240626,14.1,기타
고덕1단지현대아이파크,84.98,2,강동구,고덕동,13,20240626,14.5,기타
왕십리자이,84.99,16,성동구,하왕십리동,7,20240626,13.7,자이
"등촌7,8단지주공아파트",41.85,12,강서구,등촌동,30,20240626,5.6,기타
주공3,58.14,8,강서구,등촌동,29,20240626,8.1,기타
상리제나우스,12.84,7,성동구,하왕십리동,11,20240626,1.39,기타
힐스테이트신촌,84.604,18,서대문구,북아현동,4,20240626,15,힐스테이트
가양6단지,39.6,10,강서구,가양동,32,20240626,6.05,기타
센트라스,59.59,21,성동구,하왕십리동,8,20240626,13.45,기타
동부센트레빌,114.92,4,서대문구,냉천동,22,20240626,10.95,기타
위너빌(Winnervill),29.79,9,중구,황학동,6,20240626,3.7,기타
위너빌(Winnervill),29.87,6,중구,황학동,6,20240626,3.7,기타
강일리버파크2단지,84.74,11,강동구,강일동,15,20240626,8.9,기타
현대,59.91,26,성동구,마장동,26,20240626,8.18,기타
경희궁자이(2단지),77.973,12,종로구,홍파동,7,20240626,19.2,자이
경희궁자이(2단지),84.614,10,종로구,홍파동,7,20240626,22.2,자이
대림,84.66,15,동대문구,답십리동,21,20240626,7.5,기타
광화문스페이스본(101동~105동),151.81,13,종로구,사직동,16,20240626,19.8,기타
마곡현대아파트,59.92,2,강서구,방화동,25,20240626,5.59,기타
동대문롯데캐슬노블레스,84.98,14,동대문구,전농동,6,20240626,13.2,롯데캐슬
전농SK,59.34,15,동대문구,전농동,24,20240626,6.85,기타
전농SK,84.95,4,동대문구,전농동,24,20240626,8.2,기타
방화5,33.18,12,강서구,방화동,30,20240626,3.85,기타
방화5,39.6,1,강서구,방화동,30,20240626,4.25,기타
전농동삼성래미안,59.93,11,동대문구,전농동,24,20240626,7,래미안
사가정센트럴아이파크,84.87,21,중랑구,면목동,4,20240626,11.95,기타
홍제한양,84.77,6,서대문구,홍제동,31,20240626,8.1,기타
삼선푸르지오,84.84,7,성북구,삼선동2가,16,20240626,8.8,푸르지오
상암월드컵파크12단지,59.73,7,마포구,상암동,14,20240626,8.5,기타
힐스테이트녹번역,59.99,5,은평구,응암동,2,20240626,9.57,힐스테이트
범양프레체,17.94,8,중랑구,중화동,12,20240626,1.09,기타
한진(609-1),84.87,11,성북구,돈암동,26,20240626,7.43,기타
백련산에스케이뷰아이파크,59.933,16,은평구,응암동,4,20240626,8.6,기타
한일써너스빌,84.981,3,중랑구,상봉동,21,20240626,8.25,기타
한신아파트상가동유치원동(103~109),59.76,16,중랑구,중화동,27,20240626,6.05,기타
응암역효성해링턴플레이스,59.94,3,은평구,신사동,5,20240626,7.15,기타
녹번역e편한세상캐슬,59.97,12,은평구,응암동,3,20240626,10,기타
북한산두산위브2차,56.916,1,서대문구,홍은동,3,20240626,6.9,기타
래미안크리시엘,59.99,12,성북구,종암동,20,20240626,7.25,래미안
래미안크리시엘,84.95,11,성북구,종암동,20,20240626,8.13,래미안
래미안크리시엘,84.95,11,성북구,종암동,20,20240626,8.13,래미안
종암에스케이,114.75,24,성북구,종암동,25,20240626,10,기타
대우,84.891,1,동대문구,이문동,23,20240626,7.05,기타
중앙하이츠,84.97,6,중랑구,신내동,28,20240626,5.8,기타
중앙하이츠,84.97,6,중랑구,신내동,28,20240626,5.8,기타
성원,84.32,14,중랑구,신내동,30,20240626,6.45,기타
길음뉴타운6단지(래미안),59.373,15,성북구,길음동,17,20240626,8.5,래미안
길음뉴타운6단지(래미안),59.373,15,성북구,길음동,17,20240626,8.5,래미안
길음뉴타운6단지(래미안),84.049,13,성북구,길음동,17,20240626,10.5,래미안
동아에코빌,59.95,23,성북구,상월곡동,21,20240626,5.63,기타
롯데캐슬클라시아,84.975,17,성북구,길음동,2,20240626,14.3,롯데캐슬
길음뉴타운5단지(래미안),59.75,6,성북구,길음동,18,20240626,8.55,래미안
길음뉴타운5단지(래미안),59.75,6,성북구,길음동,18,20240626,8.55,래미안
길음뉴타운5단지(래미안),84.96,19,성북구,길음동,18,20240626,9.5,래미안
길음동동부센트레빌(1278-0),114.912,21,성북구,길음동,21,20240626,9.75,기타
래미안길음센터피스,84.95,13,성북구,길음동,5,20240626,13.95,래미안
래미안길음센터피스,84.98,27,성북구,길음동,5,20240626,13.7,래미안
길음뉴타운2단지(푸르지오),59.99,10,성북구,길음동,19,20240626,7.15,푸르지오
위더스빌,84.98,7,중랑구,묵동,14,20240626,6.25,기타
위더스빌,84.98,7,중랑구,묵동,14,20240626,6.25,기타
이편한세상화랑대,59.953,10,중랑구,묵동,7,20240626,8.375,기타
이편한세상화랑대,84.834,10,중랑구,묵동,7,20240626,10.15,기타
이편한세상화랑대,84.916,13,중랑구,묵동,7,20240626,10.2,기타
신내우디안1단지,84.94,12,중랑구,신내동,10,20240626,6.95,기타
삼성래미안트리베라2단지,113.89,24,강북구,미아동,14,20240626,11.3,래미안
동신,71.83,3,노원구,월계동,41,20240626,4.8,기타
에스케이북한산시티,59.98,4,강북구,미아동,20,20240626,5.4,기타
래미안포레카운티,84.97,7,성북구,장위동,3,20240626,9.63,래미안
북한산현대힐스테이트3차아파트,59.99,4,은평구,불광동,14,20240626,7.3,힐스테이트
래미안장위퍼스트하이,59.99,4,성북구,장위동,4,20240626,8.5,래미안
래미안장위퍼스트하이,59.99,30,성북구,장위동,4,20240626,9,래미안
래미안장위퍼스트하이,84.94,14,성북구,장위동,4,20240626,10.8,래미안
세양청마루,84.939,7,노원구,월계동,19,20240626,6.98,기타
임성아파트,60,7,노원구,공릉동,27,20240626,4.55,기타
풍림아파트A,84.99,16,노원구,공릉동,23,20240626,7.5,기타
극동,84.95,11,노원구,월계동,28,20240626,4.9,기타
수유역하이씨티,12.01,5,강북구,수유동,10,20240626,0.85,기타
건영,65.43,11,노원구,하계동,36,20240626,6.7,기타
아주,76.59,2,노원구,하계동,22,20240626,4.5,기타
청구,70.69,15,노원구,하계동,36,20240626,6.38,기타
중계그린1단지,39.91,7,노원구,중계동,34,20240626,4.1,기타
염광,59.91,10,도봉구,쌍문동,27,20240626,3.63,기타
삼성래미안,84.87,13,도봉구,창동,32,20240626,8,래미안
