면적,층수,구,동,년수,가격,브랜드,등급
59.92,10,종로구,숭인동,16,8.6,기타,C
59.91,19,은평구,증산동,24,6.8,기타,A
14.46,7,은평구,증산동,13,1.15,기타,A
104,1,동대문구,청량리동,46,6.4,기타,A
14.144,20,동대문구,휘경동,3,1.75,기타,A
59.854,18,은평구,응암동,4,8.9,기타,A
142.98,9,서대문구,홍은동,27,9.5,기타,A
84.94,13,은평구,응암동,3,12,기타,C
84.94,20,은평구,응암동,3,12.97,기타,C
59.81,9,은평구,녹번동,16,4.43,기타,A
68.76,5,성북구,돈암동,33,6.78,기타,C
115.84,13,중랑구,신내동,26,6.4,기타,A
84.47,28,성북구,장위동,2,11.95,기타,A
71.83,5,노원구,월계동,41,6.75,기타,B
59.5,19,성북구,장위동,7,6,기타,A
25.43,4,은평구,불광동,3,2.98,기타,B
49.6,2,노원구,공릉동,25,4.55,기타,B
69.51,6,노원구,공릉동,20,4.28,기타,A
59.85,14,은평구,불광동,20,5.8,기타,B
59.4,7,노원구,공릉동,24,5.25,기타,C
72.769,3,강북구,번동,9,4.9,기타,A
107.95,9,노원구,하계동,31,8.5,기타,A
14.235,15,은평구,진관동,7,1.37,기타,B
45.044,18,은평구,진관동,7,5.57,기타,A
59.98,2,은평구,진관동,7,7.1,기타,C
59.84,3,노원구,중계동,6,5.1,기타,A
44.1,14,노원구,중계동,31,4.025,기타,B
46.61,4,강북구,수유동,14,3.33,기타,B
84.78,22,노원구,중계동,28,9.28,기타,B
58.46,11,노원구,중계동,32,7.3,기타,C
84.6,19,노원구,상계동,26,7.67,기타,A
84.87,6,도봉구,방학동,38,5,기타,B
45.9,11,노원구,상계동,36,4.065,기타,B
45.9,11,노원구,상계동,36,4.065,기타,B
45.9,11,노원구,상계동,36,4.065,기타,A
41.34,9,금천구,시흥동,35,3.2,기타,C
61.14,8,금천구,시흥동,35,4.63,기타,C
84.82,15,금천구,시흥동,35,6,기타,B
101.31,7,서초구,내곡동,10,16.8,기타,B
59.96,8,관악구,신림동,16,5.7,기타,B
72.524,16,금천구,독산동,8,10.2,롯데캐슬,C
84.83,2,금천구,독산동,22,6,기타,A
58.55,14,관악구,신림동,24,4.97,기타,B
59.84,1,금천구,가산동,26,5.5,기타,B
84.994,1,동작구,사당동,21,7.1,기타,A
84.73,12,동작구,사당동,15,9.69,기타,A
74.87,10,구로구,항동,5,7.6,기타,B
59.92,22,관악구,봉천동,24,8.7,기타,C
34.44,4,강남구,수서동,31,8.79,기타,A
39.6,7,강남구,수서동,31,10.2,기타,A
49.5,2,강남구,수서동,31,12,기타,B
49.5,14,강남구,수서동,31,13.1,기타,B
108.092,14,강남구,개포동,3,26.65,기타,C
81.43,8,송파구,문정동,31,9.2,기타,A
84.33,13,서초구,서초동,35,17.65,기타,B
84.9,12,서초구,방배동,19,18.5,기타,B
59.94,17,서초구,방배동,25,16.7,기타,C
136.325,10,송파구,문정동,36,22.7,기타,C
84.99,11,관악구,봉천동,19,8.35,기타,B
129.45,2,강남구,수서동,31,20.1,기타,B
59.89,15,동작구,사당동,31,10.4,기타,C
39.69,11,송파구,문정동,35,6.5,기타,A
54.45,14,서초구,서초동,25,12.5,기타,A
84.978,9,동작구,사당동,3,12.9,롯데캐슬,C
84.52,7,동작구,상도동,30,8.4,기타,B
84.84,7,관악구,봉천동,28,8.85,기타,B
80.242,10,동작구,신대방동,21,9.9,기타,B
59.96,5,서초구,서초동,27,12.55,기타,A
59.98,13,동작구,신대방동,14,9.8,기타,C
59.92,5,송파구,가락동,27,12.3,기타,B
84.69,13,송파구,가락동,27,14.9,기타,B
84.99,17,송파구,가락동,6,23.5,기타,C
84.924,15,송파구,가락동,17,18,래미안,B
84.97,18,서초구,서초동,21,23.1,래미안,C
71.06,18,구로구,오류동,26,5.3,기타,B
59.99,14,동작구,상도동,17,12,기타,A
59.91,9,송파구,송파동,27,9.7,기타,A
105.52,2,송파구,송파동,41,15.3,기타,C
84.89,10,동작구,흑석동,13,17.74,기타,C
84.87,3,구로구,구로동,24,10.7,기타,C
37.63,14,영등포구,도림동,27,4.2,기타,B
78.39,14,송파구,오금동,27,11,기타,B
173.55,9,송파구,방이동,31,13.3,기타,A
126.69,8,송파구,방이동,20,13.2,기타,A
84.908,13,영등포구,영등포동,22,11.7,기타,B
51.48,9,양천구,신정동,36,11.725,기타,C
40.763,18,강남구,삼성동,16,14.9,힐스테이트,A
43.842,13,강남구,삼성동,16,16.32,힐스테이트,A
84.51,4,양천구,신정동,13,7.7,기타,A
55.02,1,양천구,신정동,37,13.5,기타,C
52.85,3,양천구,신월동,4,7.35,기타,C
84.65,15,양천구,신정동,32,9.9,기타,A
53.82,2,양천구,신정동,37,13.8,기타,C
71.37,10,양천구,신정동,37,16.8,기타,C
126.53,2,양천구,신정동,37,24,기타,C
84.98,6,양천구,신정동,21,13,기타,C
71.2,4,송파구,신천동,45,21.4,기타,B
82.45,1,송파구,신천동,45,23.2,기타,C
84.79,14,송파구,신천동,16,23.3,기타,C
84.88,1,양천구,신정동,22,17,기타,C
84.96,4,강남구,청담동,25,18.5,기타,B
114.54,3,양천구,목동,27,15.1,기타,A
16.536,10,영등포구,당산동3가,10,3.42,기타,A
40.136,8,영등포구,당산동3가,10,6.95,기타,B
69.3,2,강동구,둔촌동,36,7.47,기타,B
59.79,14,강동구,둔촌동,26,8,기타,B
59.75,12,영등포구,당산동4가,24,11.05,기타,C
52.89,6,강서구,화곡동,14,3.65,기타,A
59.88,18,강동구,성내동,25,9.55,기타,A
59.4,11,송파구,풍납동,25,9,기타,B
83.19,1,송파구,풍납동,33,8,기타,A
59.91,12,광진구,자양동,36,9.7,기타,B
59.55,7,용산구,산천동,23,10.95,기타,C
79.97,15,마포구,도화동,33,13,기타,C
89.61,5,양천구,목동,24,14.2,기타,A
56.7,9,강동구,길동,22,4.1,기타,C
65.34,8,양천구,목동,39,17.8,기타,C
72.185,9,마포구,도화동,27,14,기타,C
84.77,3,양천구,목동,27,16.8,기타,C
84.692,3,마포구,염리동,21,18.4,자이,C
62.91,9,강동구,길동,42,8.3,기타,A
84.77,21,마포구,대흥동,25,15.8,기타,C
59.99,4,성동구,금호동4가,17,14.9,기타,C
59.507,7,성동구,금호동4가,1,10.47,기타,A
84.99,9,강동구,천호동,17,12.6,기타,B
73.51,7,강서구,내발산동,19,6.25,기타,A
73.51,7,강서구,내발산동,19,6.25,기타,A
49.8,9,마포구,염리동,27,7.78,기타,A
84.83,4,강동구,상일동,13,10.38,기타,A
59.9,2,강서구,염창동,24,6.83,기타,B
104.15,11,강서구,염창동,24,9.6,기타,A
84.975,6,강동구,암사동,17,12.6,기타,C
114.272,8,강동구,암사동,17,14.85,기타,B
84.98,23,마포구,아현동,2,19,기타,C
84.98,16,마포구,아현동,2,20.2,기타,C
84.74,1,성동구,행당동,13,13,기타,B
59.98,5,성동구,금호동2가,8,14.8,자이,C
84.93,10,강동구,상일동,4,16.9,기타,C
59.43,7,마포구,망원동,25,5.99,기타,B
84.98,24,강동구,암사동,16,14.3,롯데캐슬,B
84.98,24,강동구,암사동,16,14.3,롯데캐슬,B
84.872,6,강서구,내발산동,19,5.5,기타,A
59.97,5,강동구,암사동,20,10.35,기타,C
59.985,13,강서구,마곡동,7,13,힐스테이트,B
59.028,6,강동구,고덕동,5,15.25,기타,C
145,4,강동구,고덕동,13,18.5,기타,B
84.62,9,마포구,망원동,20,8.3,기타,A
84.495,2,성동구,하왕십리동,28,8.38,기타,B
83.09,2,서대문구,충정로3가,19,10.065,기타,C
52.844,3,서대문구,북아현동,4,10.9,힐스테이트,A
59.96,4,서대문구,연희동,25,7,기타,C
72.84,14,성동구,마장동,38,9.08,기타,B
18.92,14,동대문구,답십리동,9,1.51,기타,A
59.96,6,동대문구,답십리동,24,6.93,기타,C
127.44,4,성동구,상왕십리동,10,18.05,기타,B
84.78,12,서대문구,영천동,29,10.25,기타,B
84.65,3,강서구,마곡동,3,14.2,기타,C
59.34,1,강서구,방화동,30,5.15,기타,A
35.45,8,동대문구,답십리동,32,3.65,기타,B
84.971,18,서대문구,남가좌동,9,13.5,자이,B
81.05,21,동대문구,장안동,17,9.58,래미안,A
70.8,12,종로구,사직동,16,13.9,기타,C
59.92,3,마포구,상암동,21,9.15,기타,B
84.78,16,서대문구,남가좌동,25,8.85,기타,B
114.98,13,동대문구,용두동,13,13.65,래미안,A
75.75,1,서대문구,북가좌동,28,7.55,기타,B
59.34,23,동대문구,전농동,24,7.1,기타,B
59.79,18,서대문구,남가좌동,5,10.8,자이,B
59.78,6,동대문구,전농동,32,5.88,기타,B
59.78,11,동대문구,전농동,32,6,기타,B
59.93,9,서대문구,남가좌동,24,7.9,래미안,B
55.371,9,동대문구,전농동,19,8.75,기타,C
84.9,12,서대문구,남가좌동,6,11.85,기타,C
45.81,12,성북구,보문동6가,7,8,자이,B
60.06,1,서대문구,홍제동,31,5.9,기타,B
120.14,9,서대문구,홍제동,31,10.7,기타,A
59.95,9,성북구,삼선동2가,16,7.45,기타,C
59.732,8,동대문구,휘경동,17,7.15,기타,B
59.96,6,서대문구,홍은동,36,6.35,기타,C
84.99,6,동대문구,휘경동,3,10.7,기타,C
69.47,9,중랑구,상봉동,20,4.74,기타,C
84.87,6,성북구,돈암동,26,7.4,기타,B
84.88,17,성북구,하월곡동,17,9.2,래미안,B
59.866,10,은평구,녹번동,22,6,기타,B
84.96,18,중랑구,신내동,28,7.15,기타,B
59.978,2,중랑구,망우동,12,5.7,기타,A
59.79,17,성북구,돈암동,26,6.2,기타,B
68.12,15,중랑구,상봉동,28,5.8,기타,A
59.99,9,성북구,길음동,14,9.03,래미안,B
84.64,9,성북구,길음동,19,9.25,기타,B
55.7,7,은평구,갈현동,5,4.65,기타,B
129.46,12,은평구,불광동,14,10.8,힐스테이트,A
84.94,9,성북구,장위동,4,11,래미안,B
84.65,10,노원구,공릉동,24,8.3,기타,B
59.22,14,노원구,월계동,38,7.64,기타,C
31.32,6,노원구,공릉동,23,2.89,기타,C
59.99,16,노원구,월계동,4,8.63,기타,C
59.37,4,은평구,진관동,15,7.45,기타,B
49.77,3,도봉구,창동,26,3.405,기타,B
40.63,7,은평구,진관동,7,4.85,기타,B
63.78,1,강북구,수유동,31,5.18,기타,B
63.78,1,강북구,수유동,31,5.18,기타,C
122.685,18,노원구,중계동,6,10.1,기타,A
59.39,13,도봉구,창동,36,6.7,기타,C
38.64,8,노원구,중계동,32,4.09,기타,B
49.94,12,도봉구,창동,34,4.8,기타,B
84.69,7,도봉구,방학동,32,4.55,기타,A
84.69,7,도봉구,방학동,32,4.55,기타,B
45.9,13,노원구,상계동,36,4.83,기타,B
46.8,14,노원구,상계동,35,3.85,기타,B
58.01,2,노원구,상계동,36,5.4,기타,B
41.3,8,노원구,상계동,36,4.275,기타,B
54.59,11,노원구,상계동,36,4.77,기타,B
118.381,20,도봉구,방학동,22,9.7,래미안,A
83.45,14,노원구,상계동,31,6,기타,A
84.94,6,도봉구,도봉동,29,5.75,기타,B
84.96,4,구로구,개봉동,24,6,기타,A
84.705,2,송파구,문정동,36,18.65,기타,C
84.66,15,동작구,사당동,31,12.55,기타,C
110.14,13,동작구,사당동,31,11.8,기타,A
59.83,5,관악구,봉천동,21,8.1,기타,B
59.85,8,관악구,봉천동,21,7.55,기타,C
84.96,23,관악구,봉천동,21,9.3,기타,B
84.96,22,관악구,봉천동,21,9.6,기타,A
84.978,18,동작구,사당동,3,13,롯데캐슬,B
84.33,14,동작구,흑석동,36,14.3,기타,B
59.918,13,양천구,신정동,2,11.2,기타,B
100.31,4,송파구,방이동,36,24,기타,A
84.9,3,송파구,신천동,16,22.3,기타,B
59.98,20,강동구,둔촌동,14,11.3,기타,C
84.88,2,중구,신당동,22,12.05,기타,B
84.97,15,강서구,화곡동,16,12.6,기타,C
84.96,5,성동구,성수동1가,27,11.5,기타,A
114.32,20,성동구,금호동2가,12,18.7,래미안,B
59.97,7,강동구,상일동,6,12,기타,C
49.68,17,강동구,명일동,5,10.9,래미안,A
59.98,22,강동구,상일동,4,14.3,기타,C
114.86,16,강동구,상일동,4,20.4,기타,C
59.96,6,서대문구,북아현동,25,8.97,기타,A
84.96,13,성동구,하왕십리동,9,16.5,기타,C
84.93,19,성동구,상왕십리동,10,16.2,기타,C
84.85,12,동대문구,답십리동,6,13.23,힐스테이트,A
57.9,10,동대문구,전농동,27,6.5,기타,B
59.4,2,서대문구,현저동,24,5.6,기타,A
59.977,20,서대문구,남가좌동,0,10.91,기타,C
59.977,20,서대문구,남가좌동,0,10.91,기타,C
84.8,13,서대문구,연희동,6,10.38,기타,C
121.93,9,동대문구,전농동,10,15.95,래미안,B
59.93,19,동대문구,전농동,24,7.2,래미안,A
17.67,10,동대문구,회기동,3,2.85,기타,B
51.39,10,은평구,응암동,1,5.49,기타,B
59.4,17,중랑구,면목동,27,5,기타,A
59.79,10,동대문구,이문동,20,8.5,래미안,B
84.59,5,동대문구,휘경동,5,10.8,기타,C
12.775,13,동대문구,이문동,11,0.83,기타,A
59.958,1,동대문구,이문동,21,7.65,기타,C
28.29,7,은평구,대조동,4,2.5,기타,B
84.51,7,은평구,진관동,15,8.75,기타,C
166.98,6,은평구,진관동,14,13.6,힐스테이트,A
51.29,12,노원구,중계동,35,4.8,기타,B
115.26,8,노원구,중계동,31,12.85,기타,C
49.94,9,노원구,상계동,36,4.82,기타,B
114.71,5,서초구,내곡동,10,19.2,기타,C
84.93,13,송파구,장지동,11,15.7,기타,C
81.42,4,관악구,신림동,21,8,기타,C
84.34,3,서초구,서초동,35,18,기타,B
117.585,4,송파구,문정동,36,21.4,기타,C
136.325,2,송파구,문정동,36,22.8,기타,C
39.6,11,송파구,거여동,27,6.5,기타,B
39.6,11,송파구,거여동,27,6.5,기타,B
39.6,11,송파구,거여동,27,6.5,기타,B
84.96,17,관악구,봉천동,21,9.1,기타,B
59.86,11,서초구,방배동,23,16.3,기타,C
84.97,4,강남구,도곡동,29,20.95,기타,C
35.46,11,송파구,문정동,35,5.2,기타,A
49.8,3,송파구,거여동,27,7.17,기타,B
84.122,9,강남구,도곡동,17,22,기타,C
121.66,12,서초구,서초동,23,23.2,래미안,B
84.945,10,구로구,개봉동,29,6.484,기타,B
78.88,14,구로구,구로동,20,6.3,기타,A
79.98,1,구로구,구로동,37,5.4,기타,B
85,19,송파구,가락동,27,13.9,기타,A
45.563,11,구로구,구로동,36,4.25,기타,B
59.968,12,송파구,가락동,17,15,래미안,B
84.773,9,동작구,신대방동,3,9,자이,A
83.64,6,영등포구,신길동,38,9.6,기타,B
84.95,6,송파구,방이동,33,13.4,기타,C
104.7,4,동작구,본동,31,10.8,기타,A
104.7,8,동작구,본동,31,11.25,기타,A
59.978,5,구로구,신도림동,25,9.24,기타,C
59.73,10,구로구,신도림동,25,7.4,기타,B
51.48,7,양천구,신정동,36,12,기타,C
84.928,5,양천구,신월동,21,7.95,기타,B
84.236,20,강남구,삼성동,16,29.9,힐스테이트,C
59.96,15,송파구,잠실동,16,22.5,기타,C
84.8,9,송파구,잠실동,16,27.5,기타,C
91.77,18,강남구,삼성동,24,24,기타,C
43.2,6,양천구,신월동,36,4.55,기타,C
82.45,5,송파구,신천동,45,22,기타,C
114.595,20,용산구,이촌동,26,25.8,기타,C
54.94,4,양천구,신정동,37,14.2,기타,C
59.9,17,영등포구,영등포동7가,26,9.3,기타,B
59.99,13,양천구,신월동,18,5.85,기타,B
95.38,1,양천구,신정동,20,6.4,기타,A
83.02,2,송파구,풍납동,29,11.8,기타,C
141.54,19,광진구,자양동,16,24.7,기타,A
31.05,11,용산구,한강로2가,20,3.37,기타,A
96.36,10,양천구,목동,38,22.2,기타,C
49.697,17,용산구,한남동,7,10,기타,A
95.06,8,양천구,목동,38,23.8,기타,C
115.47,15,양천구,목동,38,28.5,기타,C
65.1,19,양천구,목동,38,18.8,기타,A
109.07,15,강동구,둔촌동,40,12,기타,B
72.14,5,강서구,화곡동,21,3.3,기타,A
84.87,6,강동구,길동,28,8.5,기타,B
84.97,5,마포구,신정동,25,12,기타,B
84.81,17,광진구,광장동,24,17,기타,C
83.85,10,마포구,창전동,17,13.7,기타,C
84.94,12,양천구,목동,19,12.7,롯데캐슬,A
84.988,12,마포구,창전동,17,14.75,기타,C
66.78,8,강서구,염창동,16,6,기타,A
84.96,15,광진구,군자동,28,9.25,기타,B
34.29,4,마포구,서교동,19,2.975,기타,A
84.91,9,강서구,염창동,14,10.65,기타,B
59.982,9,강서구,마곡동,7,12.7,힐스테이트,B
84.93,19,서대문구,북아현동,6,15.95,기타,C
114.48,16,중구,신당동,19,12,기타,A
84.897,18,성동구,하왕십리동,8,11.95,기타,A
84.78,5,서대문구,영천동,29,10.2,기타,B
120.95,21,서대문구,북가좌동,12,15.23,래미안,C
39.76,8,강서구,방화동,31,4.35,기타,B
59.885,13,동대문구,장안동,17,8.65,힐스테이트,C
84.93,1,서대문구,북가좌동,15,10,기타,C
84.92,7,종로구,숭인동,16,11.3,기타,C
84.45,11,마포구,상암동,19,11.5,기타,B
84.973,8,동대문구,휘경동,17,8.45,기타,B
84.96,7,서대문구,홍제동,28,5.2,기타,A
14.022,18,성북구,동소문동5가,6,2.05,기타,B
113.67,2,성북구,돈암동,26,8.2,기타,A
132.96,12,성북구,돈암동,26,8.7,기타,A
59.76,4,중랑구,중화동,27,6,기타,B
59.98,18,성북구,하월곡동,17,8.15,래미안,B
114.6,3,동대문구,이문동,24,8.5,기타,A
84.78,12,중랑구,신내동,25,5.97,기타,A
84.08,14,중랑구,신내동,31,6.37,기타,B
84.92,1,강북구,미아동,20,6.9,기타,B
59.36,4,강북구,미아동,5,7.75,기타,C
84.67,7,강북구,미아동,5,8.9,기타,C
29.92,16,은평구,갈현동,0,4.68,기타,C
59.28,10,노원구,공릉동,25,4.9,기타,B
129.91,3,노원구,중계동,35,10,기타,A
56.385,10,도봉구,창동,22,5.2,기타,B
41.3,12,도봉구,창동,35,4.2,기타,B
84.6,22,노원구,상계동,26,7.89,기타,A
59.91,14,도봉구,창동,24,5.4,기타,B
83.86,14,도봉구,쌍문동,22,5.13,기타,A
59.39,12,노원구,상계동,36,4.65,기타,B
49.77,2,도봉구,도봉동,28,3.5,기타,C
59.95,7,노원구,상계동,26,4.8,기타,B
39.69,11,노원구,상계동,26,3.28,기타,B
114.7,11,관악구,신림동,16,8.4,기타,A
84.811,26,금천구,독산동,8,12,롯데캐슬,C
59.26,8,관악구,신림동,26,4.65,기타,B
84.91,1,서초구,방배동,21,14.8,래미안,A
37.806,7,금천구,독산동,4,3.27,기타,B
59.84,19,금천구,가산동,26,6.12,기타,B
59.16,5,동작구,사당동,21,6.5,기타,B
12.87,8,관악구,봉천동,12,1.45,기타,A
84.98,12,송파구,장지동,16,14.3,기타,C
84.75,8,관악구,봉천동,20,9.5,기타,B
84.96,18,송파구,거여동,3,15.15,기타,B
155.97,6,강남구,도곡동,17,28.2,기타,C
53.94,4,구로구,오류동,38,2.98,기타,B
59.91,7,동작구,사당동,25,8.3,기타,B
43.79,8,송파구,가락동,38,9.22,기타,A
50.72,10,송파구,오금동,36,8.9,기타,B
84.98,5,송파구,오금동,36,11.3,기타,B
53.24,1,영등포구,신길동,38,8,기타,C
84.89,3,구로구,구로동,28,6.35,기타,B
118.39,5,영등포구,신길동,7,17.4,래미안,C
84.992,8,동작구,상도동,17,13.85,기타,A
59.966,10,동작구,흑석동,12,13.4,기타,B
84.99,9,구로구,고척동,25,6.5,기타,B
134.99,24,구로구,신도림동,23,13,기타,A
73.133,11,영등포구,영등포동,22,10.8,기타,A
84.96,12,동작구,대방동,30,9.8,기타,B
84.99,11,송파구,잠실동,16,27.55,기타,C
84.98,1,영등포구,문래동3가,23,13.4,자이,B
12.59,12,영등포구,영등포동1가,11,1.25,기타,B
83.06,2,송파구,방이동,36,21,기타,C
84.92,16,영등포구,문래동3가,21,14.8,힐스테이트,C
69.17,2,강동구,둔촌동,36,8,기타,B
59.79,10,강동구,둔촌동,26,8.18,기타,B
157.87,2,광진구,자양동,41,23.8,기타,C
138.68,13,광진구,자양동,18,21.85,기타,C
64.98,7,양천구,목동,38,17.5,기타,C
59.91,10,광진구,자양동,36,9.4,기타,A
84.87,9,성동구,성수동2가,30,22,기타,C
59.97,2,광진구,구의동,27,9.3,기타,B
59.82,1,광진구,구의동,27,10.8,기타,C
83.5,1,송파구,풍납동,26,9.25,기타,A
49.87,14,마포구,도화동,20,7.5,기타,A
84.99,10,마포구,용강동,9,21.3,래미안,C
84.99,17,마포구,용강동,9,22.5,래미안,C
59.55,9,광진구,광장동,24,13.15,기타,A
84.77,1,마포구,대흥동,25,14.15,기타,B
83.82,6,마포구,염리동,26,10.3,기타,A
59.48,16,마포구,신공덕동,24,10.65,래미안,A
59.79,8,강동구,명일동,25,7.65,기타,B
84.94,10,마포구,공덕동,20,14.3,래미안,B
126.66,10,성동구,응봉동,38,17.3,기타,C
59.99,8,강동구,암사동,16,12.2,롯데캐슬,A
103.01,12,강동구,암사동,16,14.9,롯데캐슬,B
84.894,3,강서구,내발산동,18,8.9,기타,B
84.74,11,강서구,등촌동,2,12.1,기타,C
80.64,15,강서구,등촌동,30,8.9,기타,B
40.94,10,성동구,하왕십리동,8,9.2,기타,B
114.98,6,서대문구,냉천동,13,16,기타,C
18.92,11,동대문구,답십리동,9,1.48,기타,A
17.53,13,동대문구,장안동,12,0.91,기타,A
54.36,6,동대문구,장안동,4,4.5,기타,B
50.54,6,마포구,성산동,38,9.95,기타,C
59.4,13,서대문구,현저동,24,6.65,기타,A
114.98,12,동대문구,용두동,13,13.5,래미안,A
59.76,18,서대문구,북가좌동,26,7,기타,B
84.84,10,동대문구,전농동,32,6.85,기타,A
