전용면적,층수,연수,구,거래금액(억원)
41.85,12,30,강서구,4.9
126.48,2,21,강동구,7.5
84.951,2,21,은평구,6.75
49.5,6,31,강남구,11.85
120.14,11,31,서대문,10.95
100.35,13,30,강서구,8.6
66.48,12,32,도봉구,6.85
59.92,14,21,마포구,9.13
59.9452,11,10,마포구,13.3
84.09,13,19,성북구,6
35.4442,11,7,성동구,16.95
124.09,3,21,서초구,15.85
84.43,9,13,은평구,8.6
25.06,9,11,서대문,2.35
59.86,16,24,송파구,10.9
68.86,7,36,도봉구,7.48
133.29,4,20,송파구,15.7
59.97,20,5,영등포,9
25.07,18,2,구로구,2.35
73.89,13,37,도봉구,5.5228
59.53,18,27,영등포,8
84.9956,5,20,은평구,8.2
85.12,4,48,강남구,14
58.01,11,36,노원구,5.5
84.932,33,5,마포구,17.3
84.94,3,3,은평구,10.5
113.67,15,14,강동구,15
80.47,3,19,서대문,9.8
74.36,8,2,강북구,5.435
49.94,15,36,노원구,6.1
59.2,1,36,노원구,5.7
84.85,14,20,양천구,11.2
114.853,18,4,중랑구,16.2
70.2,3,37,양천구,15
84.96,18,25,금천구,6.07
59.96,6,10,강남구,12.2
82.18,4,37,동대문,7.5
84.943,5,5,강남구,24
125.44,4,39,양천구,24
71.66,7,28,구로구,4.35
82.35,5,33,서초구,16.4
59.17,8,26,성북구,4.9
73.566,3,5,강동구,13.82
59.47,3,29,동작구,6.15
84.8792,14,5,종로구,14.75
84.67,4,20,광진구,5.9
17.27,15,8,노원구,1.63
71.98,27,7,영등포,14.3
59.87,13,13,은평구,6.9
82.75,17,25,관악구,8.3
54.9,4,37,구로구,5.5
71.2,5,45,송파구,16
40.09,8,4,강동구,6.5
30.8,3,22,강북구,1.2
84.97,5,21,성북구,7.1
59.59,14,25,성북구,5.3
84.98,4,16,송파구,12
59.82,6,25,강북구,4.2
84.9,14,24,서대문,8.65
120,4,34,성동구,11.6
58.98,2,28,마포구,5.47
57.223,8,5,은평구,4.2
42.7,4,8,은평구,3.4
79.248,7,20,성북구,5.8
30.7084,10,3,영등포,4.9
59.98,15,18,성북구,6
31.8,11,12,은평구,2.55
133.42,22,21,영등포,17.65
59.9,5,15,성북구,6.58
79.984,9,20,성북구,6.5
101.95,3,14,은평구,9.1
71.37,3,36,양천구,14.6
59.98,1,5,성북구,7.75
84.9339,5,7,종로구,17.7
47.25,6,38,양천구,11.2
35.22,3,22,서초구,3.38
49.94,9,33,도봉구,4.6
132.43,21,18,동작구,11.5
59.27,10,19,성동구,9.25
62.48,1,43,중구,1.825
44.52,13,32,노원구,3.7
84.9805,12,7,강서구,11.95
84.9287,12,20,은평구,5.9
59.94,12,28,영등포,7.9
84.9039,25,4,은평구,9.32
84.9948,9,4,영등포,11
44.52,9,32,노원구,5.25
59.98,11,3,영등포,9.8
84.94,11,16,송파구,12.75
84.97,14,20,성북구,7.9
59.98,2,6,광진구,10.8
14.94,16,9,중랑구,1.45
59.95,8,26,송파구,8.98
84.789,7,21,구로구,11.5
84.99,6,15,성동구,12.65
146.1,24,15,양천구,29.9
75.8896,11,5,동대문,8.85
134.96,12,15,은평구,12
96.36,4,38,양천구,19.4
115.9,15,8,성동구,21.8
84.908,14,25,구로구,10.8
82.81,15,18,금천구,5.9
59.98,14,14,강동구,9.1
59.9866,16,4,노원구,8.57
59.34,5,28,노원구,4.38
29.13,4,12,서대문,2.25
59.88,18,23,동대문,6.35
84.87,24,24,관악구,8.14
84.9942,7,8,송파구,12.77
39.53,15,32,강남구,10
59.39,6,36,노원구,5.25
74.85,5,5,구로구,6.9
59.98,23,20,강북구,5.3
84.96,13,25,중구,7.5
59.99,15,20,성북구,6.8
59.39,9,36,노원구,4.98
59.64,6,22,강동구,8.25
59.98,6,24,영등포,8.8
114.84,15,23,동대문,7.98
84.93,7,13,구로구,7.2
59.96,18,17,송파구,10
84.96,10,4,관악구,3.4147
84.77,6,11,서초구,15.2
84.985,15,27,마포구,12.2
111.56,40,11,중랑구,12.8
105.44,10,45,서초구,30
59.88,12,8,성동구,15
59.25,6,5,강동구,11.45
59.98,5,5,동대문,8.8
59.7879,1,20,동작구,5
59.88,19,8,성동구,14.5
84.98,27,6,송파구,16
84.37,4,19,노원구,5.98
59.76,13,24,관악구,6.4
41.3,13,33,도봉구,3.9
73.94,8,37,노원구,9
84.92,16,14,성북구,10.9
59.96,1,24,성동구,8.35
50.26,3,24,구로구,2.2
114.84,17,24,금천구,6
59.4,3,26,도봉구,4
84.961,4,18,중랑구,7
59.98,14,5,은평구,8.95
84.55,8,33,영등포,7.65
49.77,2,28,중랑구,4
59.95,15,25,종로구,8.45
115.24,4,20,서초구,8.9
43.74,2,47,구로구,3
59.96,1,25,영등포,7.25
36.16,6,35,도봉구,3.48
59.34,9,24,동대문,6.85
218.48,4,23,용산구,23.5
59.67,2,20,강북구,5
59.4,5,28,영등포,6
59.99,2,24,동대문,6.2
59.7,11,25,서대문,7.5
110.2786,3,22,중랑구,8.5
14.11,11,6,광진구,1.96
84.88,7,10,강서구,13
59.97,20,5,성북구,9.75
114.24,6,24,마포구,9
84.92,6,16,종로구,10.25
36.2275,14,2,은평구,4.5
111.96,3,20,강남구,10
14.22,16,12,금천구,0.935
76.15,12,2,성북구,9.3
59.9,5,5,성북구,9.35
55.91,18,22,영등포,9.78
59.785,7,5,강동구,9.8
158.705,11,36,송파구,22.9
59.9672,31,6,금천구,8.4
84.38,6,29,송파구,10.5
84.99,26,16,송파구,23.5
59.95,10,17,송파구,11
84.99,5,5,영등포,11.5
35.73,13,27,강남구,8.7
84.95,4,33,송파구,12.8
84.94,27,5,강남구,27.5
84.89,8,13,용산구,18.5
59.9388,2,21,동작구,8.45
55.4561,8,21,동작구,8
82.45,5,45,송파구,19
84.87,7,24,관악구,8.49
84.705,8,36,송파구,15.8
59.59,11,24,서대문,7.25
57.3,25,28,중랑구,5.15
84.15,34,22,강남구,22.5
84.96,11,10,동대문,12.4
114.97,5,19,관악구,9.25
50.72,12,36,송파구,9
59.97,4,5,성북구,9.875
17.27,11,8,노원구,1.63
112.78,17,21,동대문,10.2
84.84,2,16,은평구,7
84.51,6,21,강서구,7.8
36.2275,16,2,은평구,4.5
84.94,8,29,도봉구,5.6
84.99,20,9,강서구,11.55
39.78,8,34,노원구,4.5
84.98,13,6,송파구,18
84.91,1,36,송파구,10.08
84.98,18,6,송파구,19
101.94,7,16,은평구,8
84.96,8,37,서초구,22.8
93.74,2,20,은평구,5.1
59.79,13,23,성동구,7.1
130.545,32,25,강남구,22.8
85,9,25,강남구,23.1
120.215,6,20,서초구,8.6
109.7,1,31,동작구,10.7
59.94,5,12,성북구,8.8
59.69,12,25,양천구,5.85
59.96,24,16,송파구,17.25
14.244,11,11,동대문,1
95.67,6,38,양천구,18.4
59.754,18,18,성북구,7.15
84.48,5,41,강남구,27
45.68,5,12,강북구,3
78.33,1,19,양천구,4.35
84.5978,10,10,마포구,16.5
84.9,5,26,노원구,8.5
59.7,7,25,성동구,11.9
84.96,5,32,강서구,6.6
49.01,17,2,영등포,6.2
59.98,6,19,강서구,9.95
59.98,34,7,금천구,7.7
84.9713,7,20,동작구,7.98
84.97,10,22,노원구,8.05
59.96,3,6,송파구,15.2
76.21,5,46,서초구,17.8
114.69,14,25,용산구,22
84.97,2,17,강동구,9.1
16.58,14,6,관악구,1.85
16.76,10,4,성동구,2.43
59.91,4,23,강서구,6.3
84.3,6,10,서초구,13.2
84.3963,19,8,금천구,9.6
84.97,11,28,중랑구,5.67
257.12,10,48,서초구,26.2
59.96,4,10,동대문,9.5
84.7835,13,12,동작구,13.7
59.88,5,24,구로구,8.45
84.9027,14,9,마포구,16.65
84.793,8,5,마포구,11.9
12.59,13,11,영등포,1.25
35.46,3,35,송파구,5.6
84.971,3,9,서대문,10.7
59.95,17,24,구로구,5.18
84.88,4,21,양천구,3.4
84.93,1,16,서대문,5
84.59,10,34,노원구,6
59.9818,13,3,동작구,6.65
84.09,13,26,성동구,15
39.6,4,32,강서구,5.45
59.99,9,12,성동구,11.25
72.36,2,32,양천구,2.7
84.73,24,3,강남구,28.8
115.97,12,3,양천구,18.2
58.14,4,29,강서구,7.05
117.19,10,33,서초구,17.69
36.2275,20,2,은평구,4.5
16.93,6,11,강북구,1.65
59.9818,2,3,동작구,11
117.74,21,21,구로구,15.78
84.9654,21,3,마포구,18.85
80.29,6,23,강남구,17
12.62,11,10,영등포,1.58
104.31,11,40,강남구,25
59.96,16,3,은평구,9.53
114.6,22,24,동대문,8.8
35.1,4,28,구로구,1.86
56.1,7,28,강북구,4.45
84.92,12,26,영등포,8.2
84.45,5,21,강동구,6.45
84.99,14,10,마포구,13.5
39.6,1,27,노원구,2.52
59.99,12,5,강동구,10
59.11,12,5,강동구,11.2
83.52,13,39,강동구,11.5
59.606,10,19,강남구,17.2
84.96,8,4,양천구,9.8
59.96,15,18,강북구,7
84.97,14,28,중랑구,5.6
75.35,13,27,노원구,8.1
59.67,8,34,광진구,10.5
36.66,5,21,서초구,3.1
59.785,18,5,강동구,12
84.73,23,14,동대문,11.5
79.098,17,22,노원구,6.25
84.9979,22,5,강동구,11.8
69.87,10,39,구로구,5
59.89,8,15,구로구,7.6
84.9,30,16,송파구,19.5
59.97,1,25,노원구,6
84.97,13,3,강서구,11.8
108.28,9,37,양천구,19.25
79.7,11,23,송파구,13.5
35.307,4,21,서초구,2.95
84.97,2,20,성북구,7.9
39.69,4,35,송파구,6
84.66,6,18,마포구,11.05
59.95,3,7,영등포,10.5
36.2275,13,2,은평구,4.5
84.985,13,20,양천구,7.6
84.9712,2,3,강동구,13.93
120,11,34,성동구,10.3
59.98,6,24,영등포,8.25
13.39,13,10,구로구,1.1
65.65,7,25,영등포,6.5
49.72,11,31,노원구,5.5
59.4,7,27,은평구,4.95
16.42,4,3,도봉구,1.6
84.99,12,22,동대문,7
66.09,5,22,도봉구,3.4
59.96,10,23,강남구,18.3
84.83,11,14,동작구,10.7
83.38,8,22,광진구,11.8
84.8768,6,20,금천구,6.8
83.02,17,29,송파구,11.4
72.01,9,23,양천구,4
12.62,16,10,영등포,1.6
49.28,6,25,노원구,4
84.97,7,29,강남구,17.6
84.99,9,4,노원구,9.4
134.71,13,31,강남구,23.9
97,18,8,강동구,16.47
59.49,9,37,노원구,6.48
84.91,12,8,영등포,9
59.959,14,13,마포구,12.85
64.98,3,38,양천구,14.2
84.97,18,19,성북구,8.4
59.9818,4,3,동작구,11.85
84.96,15,30,동작구,8.95
114.771,13,12,성동구,22
84.9923,4,17,서대문,7.9
59.96,13,27,강서구,7.2
84.901,3,3,은평구,9.125
114.666,10,25,성동구,15.75
84.94,4,29,도봉구,5.1
13.69,17,12,용산구,1.6
84.8,18,16,송파구,17
124.98,3,30,성동구,13.2
68.99,12,36,노원구,5.9
84.95,11,21,서초구,20
91.96,13,10,강남구,15
84.92,13,8,성동구,16.4
196,11,46,광진구,27.25
49.68,12,30,동대문,5.85
59.97,6,28,성동구,7.15
59.26,10,36,영등포,8.5
37.56,7,8,강동구,4.43
84.95,12,5,은평구,10.85
84,10,19,관악구,6.26
84.3963,22,8,금천구,11.1
84.9,7,29,노원구,10.27
84.85,13,30,성북구,6.3
58.46,4,32,노원구,6.5
75.5,1,28,성북구,5.9
84.97,1,27,강남구,15.3
84.52,13,30,동작구,8.1
53.9,15,37,양천구,11
84.8282,1,5,강동구,5.5008
53.59,16,12,송파구,13.8
51.24,9,8,강동구,6.18
59.94,15,23,노원구,6.8
57.01,7,1,중랑구,5.3049
84.84,4,27,노원구,5.47
84.9885,12,14,은평구,8.7
84.88,13,28,구로구,6.4
71.51,5,18,송파구,6.275
49.77,3,26,노원구,4.7
59.8718,7,6,동작구,13.8
82.5,3,33,동대문,6.75
84.8359,10,7,종로구,18.02
84.98,2,6,송파구,18.4
117.16,3,19,성북구,8.9
58.79,18,28,도봉구,4.2
59.67,5,36,도봉구,3.94
84.81,10,15,노원구,6.25
84.9,4,29,노원구,9.97
59.95,4,29,구로구,5.2
16.1,10,6,영등포,1.5
59.98,14,20,강북구,5.4
114.56,8,18,성북구,8.3
84.65,22,7,영등포,13.5
15.62,15,11,성북구,1.12
23.34,2,2,강북구,2.115
119.1731,2,20,도봉구,9.45
19.27,13,8,구로구,1.08
13.265,13,10,강동구,1.17
84.97,2,16,송파구,19.4
82.13,5,11,관악구,6.5
149.05,13,11,용산구,16.5
84.97,7,17,강남구,16.1
59.788,14,19,서대문,7.97
16.84,15,8,동작구,2.05
59.11,6,5,강동구,10.75
84.84,8,29,노원구,5.45
59.95,15,24,노원구,5.95
59.98,4,26,서초구,12.9
101.0109,6,11,서초구,12
84.98,6,25,도봉구,1.9
59.96,18,6,송파구,14.4
84.9546,2,6,동작구,14.65
59.96,20,24,성동구,9.1
84.39,15,9,강남구,12.7
84.975,23,17,강동구,10.85
84.91,12,12,동대문,9.25
59.92,24,27,송파구,10.8
226.45,2,46,광진구,30
59.76,11,27,성동구,11.6
84.3,10,21,서초구,15.3
84.049,2,17,성북구,10.5
84.95,6,26,강서구,9.5
59.97,6,26,강서구,6.37
59.4,9,19,강남구,18.3
49.5,6,34,노원구,5.1
59.73,5,11,송파구,10.33
39.51,7,32,강남구,9.45
37.96,1,52,영등포,2.3
59.94,25,26,성동구,7.8
45.77,7,36,도봉구,5.29
84.8,13,24,양천구,9.6
84.974,13,10,영등포,10.45
59.9,16,25,강동구,5.65
59.78,12,26,강동구,7.675
174.08,21,14,영등포,22.75
59.97,10,4,양천구,8.48
59.95,16,8,양천구,11.95
60,5,24,구로구,8.9
122.58,3,31,강북구,7
84.99,9,13,강북구,7.3
53.24,2,38,영등포,7.9
60,15,24,구로구,9
45.77,3,36,송파구,7.28
74.791,4,5,마포구,12.4
84.9817,7,11,동작구,14.7
84.96,17,8,성동구,13.5
59.86,9,29,도봉구,5.4
14.7,4,8,동작구,1.4
59.7852,16,8,동작구,11.45
83.52,9,39,강동구,10.53
59.42,8,25,성북구,5.23
84.96,12,24,관악구,8.2
13.03,6,7,서대문,1.35
80.87,6,19,강남구,23.8
141.54,15,16,광진구,23.8
101.9176,23,20,도봉구,9.4
84.95,2,31,강남구,22.7
84.96,6,18,성북구,8.3
84.46,11,31,강남구,15
59.97,10,12,서대문,9.15
92.09,8,26,강남구,16
82.61,14,46,송파구,29.16
84.878,22,21,구로구,7.8
134.95,24,26,금천구,8.95
59.785,15,5,강동구,12.3
84.57,4,21,성북구,6.8
59.98,11,20,강북구,5.9
81.23,8,32,서초구,17.6
59.958,17,21,동대문,6.8
59.6618,8,21,동작구,7.7
59.73,10,20,성북구,7.3
37.21,3,11,마포구,3.65
49.26,3,36,서대문,2.58
84.83,16,17,송파구,19.5
84.21,9,26,노원구,6.25
59.96,15,24,성동구,9.5
84.96,7,21,관악구,8.6
47.94,17,38,양천구,13.5
15.64,8,11,관악구,1.47
99,10,45,송파구,19.5
142.26,2,38,성동구,12.7
84.9,19,16,송파구,19.5
76,8,20,양천구,6.2
104.31,5,40,강남구,24
61.18,1,52,은평구,2.25
84.97,4,4,강동구,12.93
113.31,4,24,관악구,6.95
84.943,10,5,강남구,27
82.61,12,46,송파구,23.86
99.93,7,5,강북구,9.5
16.58,15,6,관악구,1.8
59.88,22,24,구로구,7.5
59.98,4,6,광진구,10.2
84.9,1,29,노원구,9.95
14.22,15,5,동대문,1.85
59.99,16,6,은평구,7.75
36.16,7,35,도봉구,3.27
59.63,13,13,은평구,7
84.49,3,41,강남구,23
39.1,18,6,송파구,10.9
84.93,9,25,구로구,8.45
84.9,9,29,종로구,10.95
109.0901,13,9,서대문,14.05
84.94,5,29,도봉구,5.3
84.94,9,29,도봉구,5.6
101.83,6,14,은평구,9.3
36.2275,7,2,은평구,4.5
84.774,5,11,성북구,8.68
53.36,11,12,송파구,13.3
49.77,8,28,도봉구,3.225
113.67,15,14,강동구,14.5
59.98,2,25,강서구,6
84.65,6,36,은평구,7.8
68.22,3,28,마포구,9.15
31,8,27,송파구,5.67
79.57,9,41,강동구,8.86
42.98,1,47,영등포,7.7
59.99,6,12,성동구,11.95
84.88,11,22,양천구,15.2
36.2415,7,2,은평구,5
102.65,5,42,서초구,22.2
113.67,17,26,성북구,8.5
59.63,4,13,은평구,6.6
147.86,7,21,서초구,24
74.22,11,40,관악구,6.48
84.9885,4,14,은평구,8.45
164.87,6,21,서초구,25.7
58.71,6,27,마포구,8.09
12.42,5,9,동작구,1.45
84.88,9,9,성동구,14.9
59.92,5,26,은평구,3.75
20.998,6,10,서초구,2.07
149.59,4,49,영등포,21
136.11,7,36,관악구,9.49
59.99,11,4,성북구,8.5
58.2159,11,20,구로구,4.5
84.98,13,4,양천구,9.58
84.64,11,19,성북구,7.95
67.43,7,19,강서구,10.8
12.62,14,10,영등포,1.59
75.06,11,19,구로구,4.8
47.3,15,41,영등포,5
84.94,14,24,마포구,8.3
57.72,4,14,양천구,3.4
84.99,13,9,은평구,9.05
52.89,6,47,성북구,4.2
84.96,23,24,관악구,7.95
84.69,18,27,송파구,12.6
59.581,11,26,도봉구,4.2
66.42,3,25,도봉구,5.2
134.88,5,31,강서구,13
65.13,5,20,노원구,3.2
84.88,2,19,강북구,6.3
59.7,11,25,성동구,10.7
59.76,3,25,강서구,7.15
59.91,4,5,동대문,8.45
51.12,12,32,강남구,12.2
59.92,20,22,서초구,20
24.3859,18,2,영등포,3.875
51.47,3,43,성북구,5.1492
59.4,10,25,노원구,5.89
59.96,15,25,중랑구,4.4
84.71,10,15,성북구,8
59.64,18,24,강동구,8.1
96.48,4,45,서초구,27
84.98,10,24,용산구,18.5
146.56,6,21,금천구,4.35
148.15,13,19,송파구,21
79.777,11,22,영등포,10.75
84.92,1,15,성북구,6.58
59.96,3,3,은평구,8
34.29,4,19,마포구,2.98
13.53,11,10,영등포,1.05
84.85,2,18,서초구,12
59.57,23,25,구로구,6.3
84.97,6,21,마포구,10.5
59.84,1,24,영등포,6.85
59.69,5,27,강서구,6.15
59.474,6,10,양천구,6.84
59.99,9,4,노원구,8
84.98,18,8,성동구,14.9
84.99,4,12,동작구,13.5
83.88,3,20,양천구,3.9
24.96,17,26,관악구,1.45
59.94,24,22,노원구,6.68
84.88,15,22,중구,11.9
59.78,1,32,동대문,5.7
50.56,2,2,강북구,4.345
122.31,1,38,양천구,22.1
84.97,25,3,성북구,7
59.85,11,26,노원구,4.5
49.5,15,31,강남구,12.2
59.3264,3,6,서초구,21.8
84.9,6,8,강동구,13.5
84.72,8,15,성북구,8.15
84.97,20,4,양천구,10.45
84.97,12,13,구로구,6.8
84.92,4,38,강남구,20.3
62.13,7,7,성동구,6
84.96,10,21,관악구,8
45.9,13,36,노원구,4.225
84.87,17,26,서대문,11.15
49.6,9,25,노원구,4.88
84.97,2,3,은평구,9.25
84.74,12,15,강동구,8.37
51.48,5,36,양천구,9.55
133.363,22,18,양천구,25.2
12.62,10,10,영등포,1.57
84.774,5,21,동대문,9
59.98,7,6,광진구,7.9
59.57,6,25,구로구,6.65
119.11,28,18,광진구,21
84.9,5,30,마포구,8
13.79,7,11,강서구,0.76
84.93,16,26,강북구,5.4
19.09,10,8,구로구,1.05
117.74,1,18,구로구,8.38
84.97,14,20,금천구,5.7
52.36,9,33,도봉구,3.25
84.53,9,15,강동구,8.7
59.88,7,19,성북구,4.3
84.98,3,6,동작구,14.5
84.88,3,25,노원구,5.8
84.22,9,4,관악구,3.3139
67.78,5,15,구로구,3.55
85,17,25,강남구,22.7
13.42,5,12,중랑구,1.35
59.912,8,22,영등포,8.8
132.94,29,26,강남구,20
84.9,3,31,강서구,7.45
59.43,6,25,마포구,6.35
39.6,2,32,강서구,4.8
61.52,7,34,도봉구,6.5
74.54,5,31,강남구,16.15
59.99,17,12,성동구,11.2
114.98,7,13,양천구,10
59.93,4,9,강남구,9.5
84.99,19,16,송파구,20.5
84.988,8,17,마포구,13.7
50.88,2,7,강서구,2.9
84.98,17,6,은평구,8.8
84.92,25,20,강북구,6.83
84.965,12,14,중구,10
59.983,5,17,강동구,9.68
72.96,10,7,성북구,9.65
59.948,5,10,양천구,7.1
84.98,22,6,동작구,14.4
71.85,1,22,관악구,2.17
84.95,10,21,동작구,10.85
59.22,14,38,노원구,7.43
59.66,13,27,강남구,13.9
59.93,10,25,강남구,15.38
59.76,8,25,광진구,9.45
49.8,5,27,송파구,7.425
59.98,12,20,강북구,5.6
114.666,3,25,성동구,16.3
84.97,4,16,강서구,10.3
80.87,6,19,강남구,22.8
59.97,15,7,강서구,9.6
59.9382,10,11,강서구,10.1
41.3,12,36,노원구,4.4
59.99,15,16,강동구,10.2
71.2,13,45,송파구,17.2
79.35,10,21,동대문,7.5
170.21,3,20,서초구,18.4
84.7,6,21,마포구,8.45
59.99,12,4,강동구,7.97
84.94,26,3,강남구,29
59.7,12,20,영등포,6.8
84.96,12,24,구로구,5.7
174.38,10,42,용산구,30
41.3,8,33,도봉구,3.95
39.6,9,32,강서구,5.6
84.94,4,4,성북구,9.6
84.165,7,38,구로구,8.55
59.99,20,24,동대문,6
114.99,1,14,성북구,10.38
132.16,20,20,서초구,26.7
84.97,13,21,성북구,6.95
84.94,4,24,강북구,5.2
76.5,2,46,송파구,24.78
39.69,11,35,송파구,6.7
59.49,8,36,양천구,6.7
84.705,8,36,송파구,15.9
59.59,14,25,성북구,5.8
84.951,1,21,은평구,6.3
84.96,20,28,중랑구,7.1
84.88,14,22,중구,12.4
36.16,12,35,도봉구,3.35
108.8119,6,2,송파구,15
59.95,18,7,영등포,11.45
36.2415,14,2,은평구,5
132.1,11,46,서초구,26.5
59.59,22,8,성동구,11.9
84.89,17,16,영등포,7.78
112.9242,10,20,도봉구,6.6
59.95,21,16,송파구,15.5
78.77,6,1,강남구,24.5
37.38,4,4,관악구,1.5965
64.53,7,39,강동구,7.5
84.69,2,20,은평구,5.4
63.76,5,30,강남구,15
16.6071,2,12,마포구,1.49
72.41,5,23,강동구,6.3
24.011,8,11,동대문,2.4
59.37,9,15,성북구,6.65
59.97,3,29,성동구,7.75
43.7,1,27,구로구,1.9
59.86,18,16,송파구,17.95
59.94,5,29,강서구,6.87
84.8,19,16,송파구,21.45
114.97,7,21,성동구,15
50.17,13,17,구로구,5.75
84.79,29,16,송파구,22.95
59.4,11,24,서대문,6.5
101.97,1,30,강남구,18.9
59.82,10,26,구로구,5.8
64.99,8,12,송파구,13.2
71.64,14,36,양천구,13.1
49.56,4,32,강서구,7.05
59.94,1,3,은평구,7.7
59.88,21,23,마포구,7.05
59.63,6,13,은평구,5.6
128.81,2,9,강서구,14
13.74,14,11,영등포,1.03
59.9908,6,4,노원구,8.6
70.62,4,37,도봉구,4.55
59.82,24,27,광진구,9.15
42.93,10,41,강동구,5.53
14.65,3,10,노원구,1.08
47.13,8,1,양천구,4.715
72.41,13,23,강동구,6.28
59.89,14,25,동작구,7.5
36.66,9,21,서초구,3.15
84.996,11,19,중랑구,6
114.93,4,17,성북구,11.5
12.1,1,12,강남구,1.7
121.93,4,10,동대문,13.9
84.97,1,24,용산구,17.5
59.94,24,26,성동구,6.92
37.67,7,29,강서구,4.97
59.38,1,25,노원구,5.45
84.3,12,21,서초구,15.75
114.72,11,24,노원구,9.5
49.77,2,28,도봉구,3.05
84.75,1,30,강동구,7.5
59.98,3,13,동대문,8.7
84.99,11,24,노원구,7.49
79.8,2,34,성동구,8.7
84.77,4,28,노원구,10.7
84.75,20,3,강남구,27.2
84.87,17,24,관악구,9.9
137.28,6,41,송파구,16.4
84.9826,1,11,동작구,11.95
59.91,1,28,강남구,8.35
90.8877,10,8,송파구,15.7
84.74,14,13,성동구,12.5
59.885,13,17,동대문,7.7
117.898,11,20,마포구,11.4
59.94,10,25,강동구,7.6
84.96,6,10,동대문,13
84.937,9,22,도봉구,7.65
71.76,5,24,도봉구,2.5
84.9623,10,17,서대문,7.95
59.91,9,27,송파구,11
74.9587,16,3,동작구,13.88
59.4,13,26,도봉구,3.97
59.96,28,8,강동구,11.49
49.5,15,32,강서구,5.8
84.9732,16,6,동작구,16.08
84.244,6,5,강동구,15.5
67.11,3,51,용산구,5.45
66,1,39,양천구,13.7
114.93,7,26,성북구,7.8
68.58,5,38,성동구,9.5
76.79,10,45,강남구,21.5
80.01,1,30,구로구,6.92
59.78,22,4,중랑구,9
49.8,6,27,마포구,7.25
84.93,17,5,관악구,11.25
84.97,11,4,강동구,13
84.97,6,5,관악구,10.6
84.97,4,13,동대문,9.65
59.98,26,7,강동구,10.9
100.53,4,5,동대문,10.7
84.97,18,16,관악구,6.8
84.91,6,36,송파구,14
66,6,22,도봉구,2.8
84.95,16,21,성동구,11
113.08,6,23,서초구,14.7
56.2897,8,8,중구,8.9
13.55,4,11,영등포,1
84.99,6,4,영등포,11.5
104.01,10,41,강남구,17.5
49.94,12,34,도봉구,5.2
84.97,15,16,송파구,23.9
59.9932,9,14,은평구,7.33
82.45,1,45,송파구,18.9
63.88,8,49,중구,4.1
59.96,6,16,송파구,19
36.37,12,20,강남구,5.87
84.91,2,34,동작구,10.7
49.55,4,2,강북구,4.12
56.88,12,36,강서구,5
40.02,12,28,도봉구,2.9
84.9202,17,16,영등포,10.5
59.76,13,23,성동구,8.9
114.69,13,25,용산구,22.6
81.12,7,19,강북구,5.98
84.5533,6,5,마포구,13.25
114.885,21,20,동대문,8.1
59.995,10,17,동작구,10.425
59.97,20,8,마포구,14.1
58.01,13,34,도봉구,6.33
134.71,2,31,강남구,24.3
24.06,5,1,동대문,3.365
59.9,8,5,성북구,9
58.77,9,36,도봉구,4
59.42,9,25,성북구,4.8
118.25,9,31,동작구,13
59.968,14,4,영등포,7
59.09,28,4,강동구,8.4
148.15,22,19,송파구,20
84.96,9,7,성북구,10.75
84.9833,2,3,동작구,12.75
84.99,12,16,송파구,22
84.83,31,8,강동구,13.8
84.92,1,12,서대문,10.3
84.76,13,18,마포구,11
84.82,1,18,송파구,19.5
41.58,6,21,금천구,2.8
44.8323,3,7,강서구,4
71.2,14,45,송파구,15.37
59.82,12,25,성동구,8.6
163.08,4,21,양천구,20.6
84.96,4,20,동작구,12.07
59.98,8,9,강남구,10.5
44.1,4,31,노원구,4.35
81.23,3,32,서초구,18
84.995,18,16,영등포,8
84.9,8,16,송파구,19.4
84.98,23,6,송파구,20.7
114.9,13,25,서대문,9
84.96,4,25,서초구,19.5
59.43,3,21,강동구,4.2
59.78,27,4,중랑구,8.5
65.37,15,25,중구,10.6
84.88,12,29,도봉구,6.55
162.41,9,43,광진구,26.3
84.95,4,6,송파구,19.45
84.995,2,21,도봉구,7.5
84.4,17,30,중랑구,5.95
84.96,4,10,강남구,15.1
184.1,4,46,영등포,28.5
59.57,2,22,서초구,13.9
12.62,9,10,영등포,1.57
39.53,6,32,강남구,9.4
59.94,22,22,노원구,6.75
84.956,27,4,중랑구,12
84.93,11,4,강동구,13.15
59.96,6,24,성동구,9
114.771,1,12,성동구,18.8
